,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
7216,2922522,99,edison,2020-11-04T04:24:16Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.37,0
7217,2933116,99,edison,2020-11-04T04:24:44Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.369,0
7218,2936095,99,edison,2020-11-04T04:26:53Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7219,2942416,99,edison,2020-11-04T04:29:52Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7220,2946294,99,edison,2020-11-04T04:38:40Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7221,2946346,99,edison,2020-11-04T04:41:57Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7222,2984405,99,edison,2020-11-04T04:44:30Z,tennessee,3060000,1522925,2458577,2508027,0.612,0.368,0
7223,2998064,99,edison,2020-11-04T04:45:13Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.369,0
7224,2999916,99,edison,2020-11-04T04:59:30Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7225,3000314,99,edison,2020-11-04T05:05:11Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7226,3002903,99,edison,2020-11-04T05:09:28Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7227,3005504,99,edison,2020-11-04T05:31:37Z,tennessee,3060000,1522925,2458577,2508027,0.611,0.369,0
7228,3009856,99,edison,2020-11-04T05:45:31Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.37,0
7229,3010312,99,edison,2020-11-04T05:52:36Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.369,0
7230,3010937,99,edison,2020-11-04T06:44:52Z,tennessee,3060000,1522925,2458577,2508027,0.61,0.37,0
7231,3038244,99,edison,2020-11-04T07:45:15Z,tennessee,3060000,1522925,2458577,2508027,0.607,0.373,0
7232,3047471,99,edison,2020-11-04T09:56:52Z,tennessee,3060000,1522925,2458577,2508027,0.606,0.374,0
7233,3049471,99,edison,2020-11-04T09:57:50Z,tennessee,3060000,1522925,2458577,2508027,0.607,0.374,0
7234,0,0,edison,2020-11-04T10:00:04Z,texas,11300000,4685047,7993851,8969226,0.0,0.0,0
7235,7,0,edison,2020-11-04T00:34:55Z,texas,11300000,4685047,7993851,8969226,0.143,0.857,0
7236,0,0,edison,2020-11-04T00:41:07Z,texas,11300000,4685047,7993851,8969226,0.0,0.0,0
7237,11,0,edison,2020-11-04T00:45:12Z,texas,11300000,4685047,7993851,8969226,0.636,0.364,0
7238,0,0,edison,2020-11-04T00:53:56Z,texas,11300000,4685047,7993851,8969226,0.0,0.0,0
7239,382980,3,edison,2020-11-04T01:01:47Z,texas,11300000,4685047,7993851,8969226,0.529,0.456,0
7240,1180385,10,edison,2020-11-04T01:02:14Z,texas,11300000,4685047,7993851,8969226,0.393,0.594,0
7241,1208318,10,edison,2020-11-04T01:03:35Z,texas,11300000,4685047,7993851,8969226,0.4,0.587,0
7242,1212484,10,edison,2020-11-04T01:06:42Z,texas,11300000,4685047,7993851,8969226,0.401,0.585,0
7243,1218197,10,edison,2020-11-04T01:06:55Z,texas,11300000,4685047,7993851,8969226,0.403,0.583,0
7244,2625107,23,edison,2020-11-04T01:10:38Z,texas,11300000,4685047,7993851,8969226,0.416,0.571,0
7245,2883632,25,edison,2020-11-04T01:12:05Z,texas,11300000,4685047,7993851,8969226,0.421,0.565,0
7246,2897293,25,edison,2020-11-04T01:12:41Z,texas,11300000,4685047,7993851,8969226,0.423,0.564,0
7247,2983271,26,edison,2020-11-04T01:13:12Z,texas,11300000,4685047,7993851,8969226,0.426,0.561,0
7248,3039380,26,edison,2020-11-04T01:15:03Z,texas,11300000,4685047,7993851,8969226,0.432,0.555,0
7249,3047422,26,edison,2020-11-04T01:15:28Z,texas,11300000,4685047,7993851,8969226,0.433,0.553,0
7250,3047423,26,edison,2020-11-04T01:15:55Z,texas,11300000,4685047,7993851,8969226,0.433,0.553,0
7251,3059967,26,edison,2020-11-04T01:16:18Z,texas,11300000,4685047,7993851,8969226,0.435,0.552,0
7252,3758725,32,edison,2020-11-04T01:16:35Z,texas,11300000,4685047,7993851,8969226,0.446,0.541,0
7253,3763956,32,edison,2020-11-04T01:16:58Z,texas,11300000,4685047,7993851,8969226,0.447,0.54,0
7254,3780651,32,edison,2020-11-04T01:19:07Z,texas,11300000,4685047,7993851,8969226,0.448,0.539,0
7255,3855456,33,edison,2020-11-04T01:21:02Z,texas,11300000,4685047,7993851,8969226,0.452,0.535,0
7256,3882817,33,edison,2020-11-04T01:21:41Z,texas,11300000,4685047,7993851,8969226,0.455,0.532,0
7257,3958489,34,edison,2020-11-04T01:22:12Z,texas,11300000,4685047,7993851,8969226,0.46,0.526,0
7258,3962378,34,edison,2020-11-04T01:23:14Z,texas,11300000,4685047,7993851,8969226,0.461,0.526,0
7259,3969258,34,edison,2020-11-04T01:24:45Z,texas,11300000,4685047,7993851,8969226,0.46,0.526,0
7260,4067816,35,edison,2020-11-04T01:24:53Z,texas,11300000,4685047,7993851,8969226,0.464,0.523,0
7261,4172472,36,edison,2020-11-04T01:25:29Z,texas,11300000,4685047,7993851,8969226,0.468,0.518,0
7262,4285497,37,edison,2020-11-04T01:26:10Z,texas,11300000,4685047,7993851,8969226,0.475,0.512,0
7263,4959515,43,edison,2020-11-04T01:28:27Z,texas,11300000,4685047,7993851,8969226,0.464,0.522,0
7264,5086347,44,edison,2020-11-04T01:29:14Z,texas,11300000,4685047,7993851,8969226,0.468,0.518,0
7265,5189426,45,edison,2020-11-04T01:30:57Z,texas,11300000,4685047,7993851,8969226,0.469,0.517,0
7266,5219107,45,edison,2020-11-04T01:31:46Z,texas,11300000,4685047,7993851,8969226,0.47,0.516,0
7267,5219107,45,edison,2020-11-04T01:31:46Z,texas,11300000,4685047,7993851,8969226,0.47,0.516,0
7268,5285892,45,edison,2020-11-04T01:32:04Z,texas,11300000,4685047,7993851,8969226,0.473,0.514,0
7269,5498636,47,edison,2020-11-04T01:32:37Z,texas,11300000,4685047,7993851,8969226,0.483,0.504,0
7270,5498744,47,edison,2020-11-04T01:33:04Z,texas,11300000,4685047,7993851,8969226,0.483,0.504,0
7271,5584824,48,edison,2020-11-04T01:33:59Z,texas,11300000,4685047,7993851,8969226,0.482,0.505,0
7272,5650142,48,edison,2020-11-04T01:34:57Z,texas,11300000,4685047,7993851,8969226,0.486,0.501,0
7273,6094828,52,edison,2020-11-04T01:35:54Z,texas,11300000,4685047,7993851,8969226,0.488,0.499,0
7274,6154990,53,edison,2020-11-04T01:37:15Z,texas,11300000,4685047,7993851,8969226,0.49,0.496,0
7275,6414735,55,edison,2020-11-04T01:38:03Z,texas,11300000,4685047,7993851,8969226,0.492,0.495,0
7276,6433809,55,edison,2020-11-04T01:39:12Z,texas,11300000,4685047,7993851,8969226,0.493,0.494,0
7277,7149835,61,edison,2020-11-04T01:42:07Z,texas,11300000,4685047,7993851,8969226,0.476,0.51,0
7278,7175487,62,edison,2020-11-04T01:42:46Z,texas,11300000,4685047,7993851,8969226,0.478,0.509,0
7279,7175598,62,edison,2020-11-04T01:42:55Z,texas,11300000,4685047,7993851,8969226,0.478,0.508,0
7280,7175638,62,edison,2020-11-04T01:43:11Z,texas,11300000,4685047,7993851,8969226,0.478,0.508,0
7281,7195112,62,edison,2020-11-04T01:44:14Z,texas,11300000,4685047,7993851,8969226,0.478,0.508,0
7282,7244103,62,edison,2020-11-04T01:47:05Z,texas,11300000,4685047,7993851,8969226,0.48,0.506,0
7283,7244113,62,edison,2020-11-04T01:49:06Z,texas,11300000,4685047,7993851,8969226,0.48,0.506,0
7284,7292420,63,edison,2020-11-04T01:50:28Z,texas,11300000,4685047,7993851,8969226,0.481,0.505,0
7285,7317366,63,edison,2020-11-04T01:51:46Z,texas,11300000,4685047,7993851,8969226,0.481,0.505,0
7286,7464928,64,edison,2020-11-04T01:52:29Z,texas,11300000,4685047,7993851,8969226,0.486,0.5,0
7287,7464975,64,edison,2020-11-04T01:53:07Z,texas,11300000,4685047,7993851,8969226,0.486,0.5,0
7288,7496354,64,edison,2020-11-04T01:55:15Z,texas,11300000,4685047,7993851,8969226,0.486,0.5,0
7289,7497940,64,edison,2020-11-04T01:55:57Z,texas,11300000,4685047,7993851,8969226,0.486,0.5,0
7290,7517639,64,edison,2020-11-04T01:56:31Z,texas,11300000,4685047,7993851,8969226,0.487,0.499,0
7291,7517639,64,edison,2020-11-04T01:56:31Z,texas,11300000,4685047,7993851,8969226,0.487,0.499,0
7292,7526283,65,edison,2020-11-04T01:57:04Z,texas,11300000,4685047,7993851,8969226,0.488,0.499,0
7293,7528967,65,edison,2020-11-04T02:00:12Z,texas,11300000,4685047,7993851,8969226,0.487,0.498,0
7294,7584270,65,edison,2020-11-04T02:01:23Z,texas,11300000,4685047,7993851,8969226,0.489,0.496,0
7295,7584292,65,edison,2020-11-04T02:03:12Z,texas,11300000,4685047,7993851,8969226,0.489,0.496,0
7296,7584968,65,edison,2020-11-04T02:06:31Z,texas,11300000,4685047,7993851,8969226,0.489,0.496,0
7297,7585274,65,edison,2020-11-04T02:06:51Z,texas,11300000,4685047,7993851,8969226,0.489,0.496,0
7298,7603534,65,edison,2020-11-04T02:07:39Z,texas,11300000,4685047,7993851,8969226,0.49,0.496,0
7299,7603536,65,edison,2020-11-04T02:09:11Z,texas,11300000,4685047,7993851,8969226,0.49,0.496,0
7300,7603943,65,edison,2020-11-04T02:10:51Z,texas,11300000,4685047,7993851,8969226,0.49,0.496,0
7301,7606454,65,edison,2020-11-04T02:12:03Z,texas,11300000,4685047,7993851,8969226,0.49,0.495,0
7302,7708266,66,edison,2020-11-04T02:12:42Z,texas,11300000,4685047,7993851,8969226,0.492,0.494,0
7303,7729789,66,edison,2020-11-04T02:13:10Z,texas,11300000,4685047,7993851,8969226,0.492,0.493,0
7304,7746059,66,edison,2020-11-04T02:13:23Z,texas,11300000,4685047,7993851,8969226,0.493,0.493,0
7305,7746074,66,edison,2020-11-04T02:15:08Z,texas,11300000,4685047,7993851,8969226,0.493,0.493,0
7306,7781825,67,edison,2020-11-04T02:19:16Z,texas,11300000,4685047,7993851,8969226,0.494,0.491,0
7307,7827256,67,edison,2020-11-04T02:19:55Z,texas,11300000,4685047,7993851,8969226,0.496,0.49,0
7308,8034414,69,edison,2020-11-04T02:21:53Z,texas,11300000,4685047,7993851,8969226,0.491,0.495,0
7309,8034415,69,edison,2020-11-04T02:23:16Z,texas,11300000,4685047,7993851,8969226,0.491,0.495,0
7310,8107744,70,edison,2020-11-04T02:23:49Z,texas,11300000,4685047,7993851,8969226,0.493,0.493,0
7311,8107938,70,edison,2020-11-04T02:24:27Z,texas,11300000,4685047,7993851,8969226,0.493,0.493,0
7312,8181781,70,edison,2020-11-04T02:25:23Z,texas,11300000,4685047,7993851,8969226,0.492,0.494,0
7313,8368904,72,edison,2020-11-04T02:25:54Z,texas,11300000,4685047,7993851,8969226,0.49,0.496,0
7314,8370882,72,edison,2020-11-04T02:27:04Z,texas,11300000,4685047,7993851,8969226,0.49,0.496,0
7315,8371916,72,edison,2020-11-04T02:29:03Z,texas,11300000,4685047,7993851,8969226,0.49,0.496,0
7316,8371940,72,edison,2020-11-04T02:29:04Z,texas,11300000,4685047,7993851,8969226,0.49,0.496,0
7317,8489342,73,edison,2020-11-04T02:29:53Z,texas,11300000,4685047,7993851,8969226,0.494,0.493,0
7318,8502640,73,edison,2020-11-04T02:33:54Z,texas,11300000,4685047,7993851,8969226,0.494,0.492,0
7319,8510170,73,edison,2020-11-04T02:33:57Z,texas,11300000,4685047,7993851,8969226,0.494,0.492,0
7320,8510201,73,edison,2020-11-04T02:34:25Z,texas,11300000,4685047,7993851,8969226,0.494,0.492,0
7321,8513150,73,edison,2020-11-04T02:34:43Z,texas,11300000,4685047,7993851,8969226,0.494,0.492,0
7322,8514796,73,edison,2020-11-04T02:35:45Z,texas,11300000,4685047,7993851,8969226,0.494,0.492,0
7323,8515342,73,edison,2020-11-04T02:36:06Z,texas,11300000,4685047,7993851,8969226,0.494,0.492,0
7324,8621606,74,edison,2020-11-04T02:37:51Z,texas,11300000,4685047,7993851,8969226,0.496,0.49,0
7325,8622614,74,edison,2020-11-04T02:38:54Z,texas,11300000,4685047,7993851,8969226,0.496,0.49,0
7326,8668751,74,edison,2020-11-04T02:39:17Z,texas,11300000,4685047,7993851,8969226,0.497,0.489,0
7327,8670155,74,edison,2020-11-04T02:39:59Z,texas,11300000,4685047,7993851,8969226,0.497,0.489,0
7328,8670166,74,edison,2020-11-04T02:40:07Z,texas,11300000,4685047,7993851,8969226,0.497,0.489,0
7329,8670186,74,edison,2020-11-04T02:40:34Z,texas,11300000,4685047,7993851,8969226,0.497,0.489,0
7330,8675834,74,edison,2020-11-04T02:41:13Z,texas,11300000,4685047,7993851,8969226,0.497,0.489,0
7331,8675844,74,edison,2020-11-04T02:42:12Z,texas,11300000,4685047,7993851,8969226,0.497,0.489,0
7332,8676469,74,edison,2020-11-04T02:43:10Z,texas,11300000,4685047,7993851,8969226,0.497,0.489,0
7333,8749687,75,edison,2020-11-04T02:44:28Z,texas,11300000,4685047,7993851,8969226,0.499,0.487,0
7334,8756639,75,edison,2020-11-04T02:45:42Z,texas,11300000,4685047,7993851,8969226,0.5,0.486,0
7335,8760501,75,edison,2020-11-04T02:46:32Z,texas,11300000,4685047,7993851,8969226,0.5,0.486,0
7336,8765466,75,edison,2020-11-04T02:48:04Z,texas,11300000,4685047,7993851,8969226,0.5,0.486,0
7337,8769459,75,edison,2020-11-04T02:48:42Z,texas,11300000,4685047,7993851,8969226,0.5,0.486,0
7338,8801178,75,edison,2020-11-04T02:49:31Z,texas,11300000,4685047,7993851,8969226,0.501,0.485,0
7339,8860478,76,edison,2020-11-04T02:49:38Z,texas,11300000,4685047,7993851,8969226,0.503,0.483,0
7340,8860763,76,edison,2020-11-04T02:51:04Z,texas,11300000,4685047,7993851,8969226,0.503,0.483,0
7341,8860821,76,edison,2020-11-04T02:52:40Z,texas,11300000,4685047,7993851,8969226,0.503,0.483,0
7342,8860831,76,edison,2020-11-04T02:53:06Z,texas,11300000,4685047,7993851,8969226,0.503,0.483,0
7343,8882184,76,edison,2020-11-04T02:53:33Z,texas,11300000,4685047,7993851,8969226,0.503,0.483,0
7344,8885433,76,edison,2020-11-04T02:53:57Z,texas,11300000,4685047,7993851,8969226,0.503,0.483,0
7345,8885457,76,edison,2020-11-04T02:56:01Z,texas,11300000,4685047,7993851,8969226,0.503,0.483,0
7346,8885493,76,edison,2020-11-04T02:57:00Z,texas,11300000,4685047,7993851,8969226,0.503,0.483,0
7347,8888387,76,edison,2020-11-04T02:59:43Z,texas,11300000,4685047,7993851,8969226,0.503,0.483,0
7348,8962749,77,edison,2020-11-04T03:00:18Z,texas,11300000,4685047,7993851,8969226,0.505,0.481,0
7349,8967321,77,edison,2020-11-04T03:00:59Z,texas,11300000,4685047,7993851,8969226,0.505,0.481,0
7350,8967451,77,edison,2020-11-04T03:01:53Z,texas,11300000,4685047,7993851,8969226,0.505,0.481,0
7351,8977083,77,edison,2020-11-04T03:02:39Z,texas,11300000,4685047,7993851,8969226,0.505,0.481,0
7352,8989139,77,edison,2020-11-04T03:04:03Z,texas,11300000,4685047,7993851,8969226,0.505,0.481,0
7353,8989267,77,edison,2020-11-04T03:04:58Z,texas,11300000,4685047,7993851,8969226,0.505,0.481,0
7354,9063305,78,edison,2020-11-04T03:06:37Z,texas,11300000,4685047,7993851,8969226,0.507,0.479,0
7355,9063393,78,edison,2020-11-04T03:06:59Z,texas,11300000,4685047,7993851,8969226,0.507,0.479,0
7356,9126760,78,edison,2020-11-04T03:07:46Z,texas,11300000,4685047,7993851,8969226,0.507,0.478,0
7357,9127041,78,edison,2020-11-04T03:08:39Z,texas,11300000,4685047,7993851,8969226,0.507,0.478,0
7358,9137520,78,edison,2020-11-04T03:11:36Z,texas,11300000,4685047,7993851,8969226,0.508,0.478,0
7359,9137592,78,edison,2020-11-04T03:12:22Z,texas,11300000,4685047,7993851,8969226,0.508,0.478,0
7360,9153368,79,edison,2020-11-04T03:13:27Z,texas,11300000,4685047,7993851,8969226,0.508,0.478,0
7361,9154511,79,edison,2020-11-04T03:13:54Z,texas,11300000,4685047,7993851,8969226,0.508,0.478,0
7362,9156970,79,edison,2020-11-04T03:14:55Z,texas,11300000,4685047,7993851,8969226,0.508,0.478,0
7363,9169155,79,edison,2020-11-04T03:15:39Z,texas,11300000,4685047,7993851,8969226,0.508,0.478,0
7364,9169166,79,edison,2020-11-04T03:16:53Z,texas,11300000,4685047,7993851,8969226,0.508,0.478,0
7365,9177048,79,edison,2020-11-04T03:17:12Z,texas,11300000,4685047,7993851,8969226,0.508,0.477,0
7366,9221187,79,edison,2020-11-04T03:18:07Z,texas,11300000,4685047,7993851,8969226,0.51,0.476,0
7367,9225528,79,edison,2020-11-04T03:18:22Z,texas,11300000,4685047,7993851,8969226,0.51,0.476,0
7368,9228486,79,edison,2020-11-04T03:20:44Z,texas,11300000,4685047,7993851,8969226,0.51,0.476,0
7369,9228602,79,edison,2020-11-04T03:22:27Z,texas,11300000,4685047,7993851,8969226,0.51,0.476,0
7370,9230488,79,edison,2020-11-04T03:23:15Z,texas,11300000,4685047,7993851,8969226,0.51,0.476,0
7371,9232407,79,edison,2020-11-04T03:24:20Z,texas,11300000,4685047,7993851,8969226,0.51,0.476,0
7372,9248002,79,edison,2020-11-04T03:24:43Z,texas,11300000,4685047,7993851,8969226,0.51,0.476,0
7373,9248066,79,edison,2020-11-04T03:25:27Z,texas,11300000,4685047,7993851,8969226,0.51,0.476,0
7374,9249460,79,edison,2020-11-04T03:27:35Z,texas,11300000,4685047,7993851,8969226,0.51,0.476,0
7375,9254386,79,edison,2020-11-04T03:28:56Z,texas,11300000,4685047,7993851,8969226,0.51,0.475,0
7376,9259441,79,edison,2020-11-04T03:29:08Z,texas,11300000,4685047,7993851,8969226,0.51,0.475,0
7377,9262214,79,edison,2020-11-04T03:29:32Z,texas,11300000,4685047,7993851,8969226,0.51,0.475,0
7378,9287763,80,edison,2020-11-04T03:30:15Z,texas,11300000,4685047,7993851,8969226,0.511,0.475,0
7379,9287775,80,edison,2020-11-04T03:31:21Z,texas,11300000,4685047,7993851,8969226,0.511,0.475,0
7380,9295073,80,edison,2020-11-04T03:31:59Z,texas,11300000,4685047,7993851,8969226,0.511,0.475,0
7381,9311174,80,edison,2020-11-04T03:32:55Z,texas,11300000,4685047,7993851,8969226,0.512,0.474,0
7382,9358755,80,edison,2020-11-04T03:33:50Z,texas,11300000,4685047,7993851,8969226,0.512,0.474,0
7383,9387233,81,edison,2020-11-04T03:36:09Z,texas,11300000,4685047,7993851,8969226,0.513,0.473,0
7384,9453895,81,edison,2020-11-04T03:44:30Z,texas,11300000,4685047,7993851,8969226,0.515,0.471,0
7385,9511149,82,edison,2020-11-04T03:45:19Z,texas,11300000,4685047,7993851,8969226,0.515,0.471,0
7386,9513359,82,edison,2020-11-04T03:45:56Z,texas,11300000,4685047,7993851,8969226,0.516,0.471,0
7387,9515623,82,edison,2020-11-04T03:46:45Z,texas,11300000,4685047,7993851,8969226,0.516,0.47,0
7388,9607467,82,edison,2020-11-04T03:47:56Z,texas,11300000,4685047,7993851,8969226,0.516,0.471,0
7389,9618897,82,edison,2020-11-04T03:48:37Z,texas,11300000,4685047,7993851,8969226,0.516,0.471,0
7390,9641585,83,edison,2020-11-04T03:49:06Z,texas,11300000,4685047,7993851,8969226,0.515,0.471,0
7391,9641656,83,edison,2020-11-04T03:50:39Z,texas,11300000,4685047,7993851,8969226,0.515,0.471,0
7392,9642374,83,edison,2020-11-04T03:51:48Z,texas,11300000,4685047,7993851,8969226,0.515,0.471,0
7393,9662965,83,edison,2020-11-04T03:53:52Z,texas,11300000,4685047,7993851,8969226,0.516,0.471,0
7394,9697518,83,edison,2020-11-04T04:00:34Z,texas,11300000,4685047,7993851,8969226,0.516,0.47,0
7395,9697592,83,edison,2020-11-04T04:00:40Z,texas,11300000,4685047,7993851,8969226,0.516,0.47,0
7396,9698351,83,edison,2020-11-04T04:01:53Z,texas,11300000,4685047,7993851,8969226,0.517,0.47,0
7397,9737561,84,edison,2020-11-04T04:02:16Z,texas,11300000,4685047,7993851,8969226,0.517,0.47,0
7398,9761993,84,edison,2020-11-04T04:07:05Z,texas,11300000,4685047,7993851,8969226,0.517,0.469,0
7399,9765095,84,edison,2020-11-04T04:07:32Z,texas,11300000,4685047,7993851,8969226,0.517,0.469,0
7400,9791213,84,edison,2020-11-04T04:10:24Z,texas,11300000,4685047,7993851,8969226,0.518,0.468,0
7401,9791266,84,edison,2020-11-04T04:13:33Z,texas,11300000,4685047,7993851,8969226,0.518,0.468,0
7402,9791327,84,edison,2020-11-04T04:14:17Z,texas,11300000,4685047,7993851,8969226,0.518,0.468,0
7403,9796447,84,edison,2020-11-04T04:16:11Z,texas,11300000,4685047,7993851,8969226,0.518,0.468,0
7404,9800925,84,edison,2020-11-04T04:16:33Z,texas,11300000,4685047,7993851,8969226,0.518,0.468,0
7405,9862303,85,edison,2020-11-04T04:19:33Z,texas,11300000,4685047,7993851,8969226,0.518,0.469,0
7406,9877786,85,edison,2020-11-04T04:20:09Z,texas,11300000,4685047,7993851,8969226,0.518,0.468,0
7407,9886689,85,edison,2020-11-04T04:20:33Z,texas,11300000,4685047,7993851,8969226,0.518,0.468,0
7408,9947502,85,edison,2020-11-04T04:25:33Z,texas,11300000,4685047,7993851,8969226,0.518,0.468,0
7409,9948486,85,edison,2020-11-04T04:28:03Z,texas,11300000,4685047,7993851,8969226,0.518,0.468,0
7410,9949342,85,edison,2020-11-04T04:29:48Z,texas,11300000,4685047,7993851,8969226,0.518,0.468,0
7411,9994582,86,edison,2020-11-04T04:32:27Z,texas,11300000,4685047,7993851,8969226,0.519,0.467,0
7412,10002416,86,edison,2020-11-04T04:33:09Z,texas,11300000,4685047,7993851,8969226,0.519,0.467,0
7413,10024779,86,edison,2020-11-04T04:33:31Z,texas,11300000,4685047,7993851,8969226,0.52,0.466,0
7414,10033723,86,edison,2020-11-04T04:33:56Z,texas,11300000,4685047,7993851,8969226,0.52,0.466,0
7415,10038365,86,edison,2020-11-04T04:34:23Z,texas,11300000,4685047,7993851,8969226,0.52,0.466,0
7416,10065260,86,edison,2020-11-04T04:35:18Z,texas,11300000,4685047,7993851,8969226,0.52,0.466,0
7417,10103016,87,edison,2020-11-04T04:42:43Z,texas,11300000,4685047,7993851,8969226,0.521,0.465,0
7418,10103086,87,edison,2020-11-04T04:42:54Z,texas,11300000,4685047,7993851,8969226,0.521,0.465,0
7419,10109640,87,edison,2020-11-04T04:44:30Z,texas,11300000,4685047,7993851,8969226,0.521,0.465,0
7420,10121861,87,edison,2020-11-04T04:47:09Z,texas,11300000,4685047,7993851,8969226,0.522,0.464,0
7421,10132269,87,edison,2020-11-04T04:50:38Z,texas,11300000,4685047,7993851,8969226,0.522,0.464,0
7422,10132385,87,edison,2020-11-04T04:50:59Z,texas,11300000,4685047,7993851,8969226,0.522,0.464,0
7423,10150859,87,edison,2020-11-04T04:52:34Z,texas,11300000,4685047,7993851,8969226,0.522,0.464,0
7424,10171229,87,edison,2020-11-04T04:54:53Z,texas,11300000,4685047,7993851,8969226,0.522,0.464,0
7425,10255590,88,edison,2020-11-04T04:58:15Z,texas,11300000,4685047,7993851,8969226,0.521,0.465,0
7426,10263968,88,edison,2020-11-04T04:59:18Z,texas,11300000,4685047,7993851,8969226,0.521,0.465,0
7427,10279070,88,edison,2020-11-04T05:00:36Z,texas,11300000,4685047,7993851,8969226,0.521,0.464,0
